Condition,Session,Individual,Group,Gender,BreakfastToday,BreakfastUsually,HowHungry,Q1,Q2,Q3,Q4P,Q5P,Q1NP,Q2NP,Q3NP,Contribution,Punishment Sent,Punishment Received,Initial Payoff,Final Payoff,Group Contribution,Group Share,Total Payoff,Participant Number,Punishment First,Punishment Round,Questions Correct,Punishment Questions Correct,Non Punishment Questions Correct,Trial Number,Condition Name,TimeContribution,TimePunishment
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,8,-,-,-,20,22,8,393,82,N,N,0.5,0,0.666666667,13,Breakfast,5,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,6,-,-,-,23,26,9,393,82,N,N,0.5,0,0.666666667,14,Breakfast,4,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,4,-,-,-,26,27,10,393,82,N,N,0.5,0,0.666666667,15,Breakfast,5,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,2,-,-,-,25,19,7,393,82,N,N,0.5,0,0.666666667,16,Breakfast,4,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,3,-,-,-,23,16,6,393,82,N,N,0.5,0,0.666666667,17,Breakfast,4,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,4,-,-,-,21,14,5,393,82,N,N,0.5,0,0.666666667,18,Breakfast,4,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,4,-,-,-,27,30,11,393,82,N,N,0.5,0,0.666666667,19,Breakfast,8,NA
1,5,30,21,M,1,1,2,0,1,1,0,0,1,1,0,4,-,-,-,22,18,6,393,82,N,N,0.5,0,0.666666667,20,Breakfast,3,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,2,7,4,24,13,17,6,370,83,N,Y,0.75,1,0.666666667,1,Breakfast,12,59
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,5,7,0,22,15,20,7,370,83,N,Y,0.75,1,0.666666667,2,Breakfast,10,16
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,3,6,6,24,12,19,7,370,83,N,Y,0.75,1,0.666666667,3,Breakfast,7,12
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,5,6,0,22,16,19,7,370,83,N,Y,0.75,1,0.666666667,4,Breakfast,13,22
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,4,8,2,23,13,19,7,370,83,N,Y,0.75,1,0.666666667,5,Breakfast,5,29
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,1,6,6,25,13,16,6,370,83,N,Y,0.75,1,0.666666667,6,Breakfast,6,43
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,7,6,0,20,14,21,7,370,83,N,Y,0.75,1,0.666666667,7,Breakfast,10,22
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,0,4,6,25,15,14,5,370,83,N,Y,0.75,1,0.666666667,8,Breakfast,6,12
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,0,10,6,24,8,11,4,370,83,N,Y,0.75,1,0.666666667,9,Breakfast,4,21
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,2,3,2,22,17,10,4,370,83,N,Y,0.75,1,0.666666667,10,Breakfast,8,13
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,5,-,-,-,23,23,8,370,83,N,N,0.75,1,0.666666667,11,Breakfast,24,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,2,-,-,-,27,24,9,370,83,N,N,0.75,1,0.666666667,12,Breakfast,12,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,3,-,-,-,25,22,8,370,83,N,N,0.75,1,0.666666667,13,Breakfast,6,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,7,-,-,-,22,26,9,370,83,N,N,0.75,1,0.666666667,14,Breakfast,9,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,10,-,-,-,20,27,10,370,83,N,N,0.75,1,0.666666667,15,Breakfast,10,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,0,-,-,-,27,19,7,370,83,N,N,0.75,1,0.666666667,16,Breakfast,5,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,1,-,-,-,25,16,6,370,83,N,N,0.75,1,0.666666667,17,Breakfast,6,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,0,-,-,-,25,14,5,370,83,N,N,0.75,1,0.666666667,18,Breakfast,5,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,15,-,-,-,16,30,11,370,83,N,N,0.75,1,0.666666667,19,Breakfast,8,NA
1,5,13,21,F,0,1,6,1,1,1,1,1,0,1,0,2,-,-,-,24,18,6,370,83,N,N,0.75,1,0.666666667,20,Breakfast,4,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,6,3,8,20,9,17,6,366,84,N,Y,0.375,0,0.5,1,Breakfast,6,19
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,6,2,2,21,17,20,7,366,84,N,Y,0.375,0,0.5,2,Breakfast,5,13
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,6,3,4,21,14,19,7,366,84,N,Y,0.375,0,0.5,3,Breakfast,6,9
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,1,2,22,19,19,7,366,84,N,Y,0.375,0,0.5,4,Breakfast,4,9
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,1,2,22,19,19,7,366,84,N,Y,0.375,0,0.5,5,Breakfast,3,6
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,2,4,21,15,16,6,366,84,N,Y,0.375,0,0.5,6,Breakfast,5,8
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,1,0,22,21,21,7,366,84,N,Y,0.375,0,0.5,7,Breakfast,4,9
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,3,4,20,13,14,5,366,84,N,Y,0.375,0,0.5,8,Breakfast,3,7
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,4,5,2,20,13,11,4,366,84,N,Y,0.375,0,0.5,9,Breakfast,4,8
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,3,2,2,21,17,10,4,366,84,N,Y,0.375,0,0.5,10,Breakfast,4,8
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,-,-,-,23,23,8,366,84,N,N,0.375,0,0.5,11,Breakfast,13,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,7,-,-,-,22,24,9,366,84,N,N,0.375,0,0.5,12,Breakfast,3,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,6,-,-,-,22,22,8,366,84,N,N,0.375,0,0.5,13,Breakfast,4,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,8,-,-,-,21,26,9,366,84,N,N,0.375,0,0.5,14,Breakfast,4,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,7,-,-,-,23,27,10,366,84,N,N,0.375,0,0.5,15,Breakfast,3,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,11,-,-,-,16,19,7,366,84,N,N,0.375,0,0.5,16,Breakfast,4,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,8,-,-,-,18,16,6,366,84,N,N,0.375,0,0.5,17,Breakfast,3,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,5,-,-,-,20,14,5,366,84,N,N,0.375,0,0.5,18,Breakfast,2,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,6,-,-,-,25,30,11,366,84,N,N,0.375,0,0.5,19,Breakfast,3,NA
1,5,9,21,F,1,1,3,1,1,0,0,0,1,0,0,7,-,-,-,19,18,6,366,84,N,N,0.375,0,0.5,20,Breakfast,3,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,5,6,0,25,19,28,10,493,85,N,Y,0.75,0,1,1,Breakfast,6,50
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,7,2,0,24,22,32,11,493,85,N,Y,0.75,0,1,2,Breakfast,4,12
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,8,0,0,25,25,36,13,493,85,N,Y,0.75,0,1,3,Breakfast,4,6
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,10,1,0,25,24,42,15,493,85,N,Y,0.75,0,1,4,Breakfast,4,11
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,11,0,0,28,28,53,19,493,85,N,Y,0.75,0,1,5,Breakfast,4,5
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,13,0,0,26,26,54,19,493,85,N,Y,0.75,0,1,6,Breakfast,3,6
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,12,0,3,29,26,59,21,493,85,N,Y,0.75,0,1,7,Breakfast,4,5
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,14,0,0,28,28,63,22,493,85,N,Y,0.75,0,1,8,Breakfast,4,6
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,16,0,0,28,28,68,24,493,85,N,Y,0.75,0,1,9,Breakfast,4,5
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,10,2,6,25,17,44,15,493,85,N,Y,0.75,0,1,10,Breakfast,4,10
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,10,-,-,-,17,20,7,493,85,N,N,0.75,0,1,11,Breakfast,13,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,5,-,-,-,23,23,8,493,85,N,N,0.75,0,1,12,Breakfast,5,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,4,-,-,-,23,19,7,493,85,N,N,0.75,0,1,13,Breakfast,4,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,3,-,-,-,21,11,4,493,85,N,N,0.75,0,1,14,Breakfast,4,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,0,-,-,-,23,9,3,493,85,N,N,0.75,0,1,15,Breakfast,3,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,6,-,-,-,22,22,8,493,85,N,N,0.75,0,1,16,Breakfast,3,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,7,-,-,-,28,42,15,493,85,N,N,0.75,0,1,17,Breakfast,3,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,0,-,-,-,29,24,9,493,85,N,N,0.75,0,1,18,Breakfast,2,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,6,-,-,-,30,46,16,493,85,N,N,0.75,0,1,19,Breakfast,3,NA
1,5,31,22,M,1,1,3,1,1,1,0,0,1,1,1,0,-,-,-,34,40,14,493,85,N,N,0.75,0,1,20,Breakfast,2,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,8,0,4,22,18,28,10,375,86,N,Y,1,1,1,1,Breakfast,14,21
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,10,0,0,21,21,32,11,375,86,N,Y,1,1,1,2,Breakfast,9,15
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,12,0,0,21,21,36,13,375,86,N,Y,1,1,1,3,Breakfast,11,14
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,12,0,0,23,23,42,15,375,86,N,Y,1,1,1,4,Breakfast,6,11
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,14,0,0,25,25,53,19,375,86,N,Y,1,1,1,5,Breakfast,4,8
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,15,0,0,24,24,54,19,375,86,N,Y,1,1,1,6,Breakfast,5,6
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,17,2,0,24,22,59,21,375,86,N,Y,1,1,1,7,Breakfast,10,9
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,18,0,0,24,24,63,22,375,86,N,Y,1,1,1,8,Breakfast,12,8
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,18,0,0,26,26,68,24,375,86,N,Y,1,1,1,9,Breakfast,10,6
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,18,7,0,17,10,44,15,375,86,N,Y,1,1,1,10,Breakfast,4,33
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,8,-,-,-,19,20,7,375,86,N,N,1,1,1,11,Breakfast,36,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,8,-,-,-,20,23,8,375,86,N,N,1,1,1,12,Breakfast,9,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,8,-,-,-,19,19,7,375,86,N,N,1,1,1,13,Breakfast,11,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,8,-,-,-,16,11,4,375,86,N,N,1,1,1,14,Breakfast,5,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,8,-,-,-,15,9,3,375,86,N,N,1,1,1,15,Breakfast,13,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,10,-,-,-,18,22,8,375,86,N,N,1,1,1,16,Breakfast,7,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,20,-,-,-,15,42,15,375,86,N,N,1,1,1,17,Breakfast,6,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,20,-,-,-,9,24,9,375,86,N,N,1,1,1,18,Breakfast,3,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,20,-,-,-,16,46,16,375,86,N,N,1,1,1,19,Breakfast,3,NA
1,5,33,22,M,1,0,2,1,1,1,1,1,1,1,1,20,-,-,-,14,40,14,375,86,N,N,1,1,1,20,Breakfast,3,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,5,0,3,25,22,28,10,413,87,N,Y,0.25,0,0.333333333,1,Breakfast,16,45
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,15,1,0,16,15,32,11,413,87,N,Y,0.25,0,0.333333333,2,Breakfast,5,18
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,11,0,0,22,22,36,13,413,87,N,Y,0.25,0,0.333333333,3,Breakfast,5,10
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,13,0,0,22,22,42,15,413,87,N,Y,0.25,0,0.333333333,4,Breakfast,7,9
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,18,0,0,21,21,53,19,413,87,N,Y,0.25,0,0.333333333,5,Breakfast,5,6
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,15,0,0,24,24,54,19,413,87,N,Y,0.25,0,0.333333333,6,Breakfast,6,5
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,18,0,0,23,23,59,21,413,87,N,Y,0.25,0,0.333333333,7,Breakfast,2,5
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,16,0,0,26,26,63,22,413,87,N,Y,0.25,0,0.333333333,8,Breakfast,3,6
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,19,0,0,25,25,68,24,413,87,N,Y,0.25,0,0.333333333,9,Breakfast,3,5
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,0,0,28,35,7,44,15,413,87,N,Y,0.25,0,0.333333333,10,Breakfast,5,5
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,2,-,-,-,25,20,7,413,87,N,N,0.25,0,0.333333333,11,Breakfast,15,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,10,-,-,-,18,23,8,413,87,N,N,0.25,0,0.333333333,12,Breakfast,17,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,7,-,-,-,20,19,7,413,87,N,N,0.25,0,0.333333333,13,Breakfast,9,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,0,-,-,-,24,11,4,413,87,N,N,0.25,0,0.333333333,14,Breakfast,3,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,1,-,-,-,22,9,3,413,87,N,N,0.25,0,0.333333333,15,Breakfast,4,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,6,-,-,-,22,22,8,413,87,N,N,0.25,0,0.333333333,16,Breakfast,8,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,15,-,-,-,20,42,15,413,87,N,N,0.25,0,0.333333333,17,Breakfast,12,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,4,-,-,-,25,24,9,413,87,N,N,0.25,0,0.333333333,18,Breakfast,4,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,20,-,-,-,16,46,16,413,87,N,N,0.25,0,0.333333333,19,Breakfast,4,NA
1,5,11,22,F,0,1,5,0,1,0,0,0,0,1,0,20,-,-,-,14,40,14,413,87,N,N,0.25,0,0.333333333,20,Breakfast,3,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,10,0,6,20,14,28,10,538,88,N,Y,1,1,1,1,Breakfast,17,14
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,0,9,31,22,32,11,538,88,N,Y,1,1,1,2,Breakfast,6,6
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,5,0,0,28,28,36,13,538,88,N,Y,1,1,1,3,Breakfast,4,6
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,7,0,3,28,25,42,15,538,88,N,Y,1,1,1,4,Breakfast,3,6
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,10,0,0,29,29,53,19,538,88,N,Y,1,1,1,5,Breakfast,4,5
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,11,0,0,28,28,54,19,538,88,N,Y,1,1,1,6,Breakfast,4,6
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,12,0,3,29,26,59,21,538,88,N,Y,1,1,1,7,Breakfast,4,5
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,15,0,0,27,27,63,22,538,88,N,Y,1,1,1,8,Breakfast,3,4
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,15,0,0,29,29,68,24,538,88,N,Y,1,1,1,9,Breakfast,4,5
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,16,0,0,19,19,44,15,538,88,N,Y,1,1,1,10,Breakfast,5,12
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,27,20,7,538,88,N,N,1,1,1,11,Breakfast,18,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,28,23,8,538,88,N,N,1,1,1,12,Breakfast,9,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,27,19,7,538,88,N,N,1,1,1,13,Breakfast,6,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,24,11,4,538,88,N,N,1,1,1,14,Breakfast,4,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,23,9,3,538,88,N,N,1,1,1,15,Breakfast,5,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,28,22,8,538,88,N,N,1,1,1,16,Breakfast,3,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,35,42,15,538,88,N,N,1,1,1,17,Breakfast,4,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,29,24,9,538,88,N,N,1,1,1,18,Breakfast,3,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,36,46,16,538,88,N,N,1,1,1,19,Breakfast,3,NA
1,5,12,22,M,1,1,3,1,1,1,1,1,1,1,1,0,-,-,-,34,40,14,538,88,N,N,1,1,1,20,Breakfast,3,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,10,2,0,21,19,30,11,387,89,N,Y,0.625,1,0.5,1,Breakfast,22,39
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,9,2,2,24,20,37,13,387,89,N,Y,0.625,1,0.5,2,Breakfast,10,49
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,10,1,2,24,21,41,14,387,89,N,Y,0.625,1,0.5,3,Breakfast,8,23
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,11,1,9,25,15,46,16,387,89,N,Y,0.625,1,0.5,4,Breakfast,6,21
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,7,0,39,33,0,57,20,387,89,N,Y,0.625,1,0.5,5,Breakfast,15,20
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,14,7,3,29,19,67,23,387,89,N,Y,0.625,1,0.5,6,Breakfast,13,17
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,15,6,0,30,24,70,25,387,89,N,Y,0.625,1,0.5,7,Breakfast,8,8
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,14,2,0,26,24,58,20,387,89,N,Y,0.625,1,0.5,8,Breakfast,8,9
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,11,0,21,30,9,60,21,387,89,N,Y,0.625,1,0.5,9,Breakfast,6,9
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,20,0,0,18,18,52,18,387,89,N,Y,0.625,1,0.5,10,Breakfast,8,6
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,10,-,-,-,21,32,11,387,89,N,N,0.625,1,0.5,11,Breakfast,48,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,11,-,-,-,23,41,14,387,89,N,N,0.625,1,0.5,12,Breakfast,17,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,5,-,-,-,25,29,10,387,89,N,N,0.625,1,0.5,13,Breakfast,22,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,18,-,-,-,14,35,12,387,89,N,N,0.625,1,0.5,14,Breakfast,19,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,11,-,-,-,22,36,13,387,89,N,N,0.625,1,0.5,15,Breakfast,12,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,9,-,-,-,27,44,16,387,89,N,N,0.625,1,0.5,16,Breakfast,13,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,8,-,-,-,25,37,13,387,89,N,N,0.625,1,0.5,17,Breakfast,7,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,8,-,-,-,23,30,11,387,89,N,N,0.625,1,0.5,18,Breakfast,13,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,9,-,-,-,20,24,9,387,89,N,N,0.625,1,0.5,19,Breakfast,10,NA
1,5,22,23,F,1,1,2,0,1,1,1,1,0,1,0,11,-,-,-,18,25,9,387,89,N,N,0.625,1,0.5,20,Breakfast,12,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,8,1,0,23,22,30,11,382,90,N,Y,1,1,1,1,Breakfast,15,27
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,10,0,2,23,21,37,13,382,90,N,Y,1,1,1,2,Breakfast,7,9
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,9,3,9,25,13,41,14,382,90,N,Y,1,1,1,3,Breakfast,14,20
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,15,1,6,21,14,46,16,382,90,N,Y,1,1,1,4,Breakfast,4,9
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,15,1,0,25,24,57,20,382,90,N,Y,1,1,1,5,Breakfast,16,9
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,20,0,6,23,17,67,23,382,90,N,Y,1,1,1,6,Breakfast,4,7
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,17,0,6,28,22,70,25,382,90,N,Y,1,1,1,7,Breakfast,4,8
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,16,2,0,24,22,58,20,382,90,N,Y,1,1,1,8,Breakfast,8,10
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,18,3,0,23,20,60,21,382,90,N,Y,1,1,1,9,Breakfast,6,14
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,20,6,0,18,12,52,18,382,90,N,Y,1,1,1,10,Breakfast,4,27
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,10,-,-,-,21,32,11,382,90,N,N,1,1,1,11,Breakfast,24,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,12,-,-,-,22,41,14,382,90,N,N,1,1,1,12,Breakfast,16,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,15,-,-,-,15,29,10,382,90,N,N,1,1,1,13,Breakfast,5,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,12,-,-,-,20,35,12,382,90,N,N,1,1,1,14,Breakfast,16,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,15,-,-,-,18,36,13,382,90,N,N,1,1,1,15,Breakfast,18,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,20,-,-,-,16,44,16,382,90,N,N,1,1,1,16,Breakfast,9,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,12,-,-,-,21,37,13,382,90,N,N,1,1,1,17,Breakfast,4,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,12,-,-,-,19,30,11,382,90,N,N,1,1,1,18,Breakfast,5,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,7,-,-,-,22,24,9,382,90,N,N,1,1,1,19,Breakfast,11,NA
1,5,20,23,F,1,1,6,1,1,1,1,1,1,1,1,8,-,-,-,21,25,9,382,90,N,N,1,1,1,20,Breakfast,5,NA
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,7,1,2,24,21,30,11,416,91,N,Y,1,1,1,1,Breakfast,16,26
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,8,0,6,25,19,37,13,416,91,N,Y,1,1,1,2,Breakfast,12,12
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,10,1,2,24,21,41,14,416,91,N,Y,1,1,1,3,Breakfast,5,57
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,12,3,2,24,19,46,16,416,91,N,Y,1,1,1,4,Breakfast,31,15
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,15,2,0,25,23,57,20,416,91,N,Y,1,1,1,5,Breakfast,9,15
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,17,1,6,26,19,67,23,416,91,N,Y,1,1,1,6,Breakfast,6,10
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,20,0,6,25,19,70,25,416,91,N,Y,1,1,1,7,Breakfast,5,18
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,10,1,27,30,2,58,20,416,91,N,Y,1,1,1,8,Breakfast,8,14
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,15,1,9,26,16,60,21,416,91,N,Y,1,1,1,9,Breakfast,9,14
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,0,0,40,38,0,52,18,416,91,N,Y,1,1,1,10,Breakfast,3,12
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,7,-,-,-,24,31,11,416,91,N,N,1,1,1,11,Breakfast,58,NA
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,6,-,-,-,28,41,14,416,91,N,N,1,1,1,12,Breakfast,8,NA
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,8,-,-,-,22,29,10,416,91,N,N,1,1,1,13,Breakfast,10,NA
1,5,28,23,M,1,1,1,1,1,1,1,1,1,1,1,5,-,-,-,27,35,12,416,91,N,N,1,1,1,14,Breakfast,4,NA
